epoch;iteration;total_loss;bbox_xy_loss;bbox_wh_loss;objness_loss;class_loss
0;225;26.494972;5.0421114;2.3738837;9.704128;9.37485
0;226;31.864899;6.9059296;2.4141135;11.210573;11.334282
0;227;25.481806;4.1488347;2.0876403;9.811581;9.43375
0;228;29.930561;6.6714854;2.0297358;10.757948;10.471394
0;229;24.822838;4.8899007;1.7165731;9.840443;8.375922
0;230;36.100624;6.0968895;2.777892;10.693702;16.53214
0;231;28.685284;5.6608963;2.5808616;10.068121;10.375404
0;232;33.077602;6.4577246;2.677143;10.492508;13.450226
0;233;30.596596;6.534955;2.9359763;10.484695;10.640971
0;234;26.278038;4.814187;2.0592144;9.591331;9.813308
0;235;41.672447;10.083616;4.236105;12.467504;14.88522
0;236;24.615406;4.765537;1.8032433;9.788413;8.258212
0;238;22.74235;4.3689084;1.8039528;9.642227;6.9272614
0;239;23.791737;4.6689634;2.323718;9.050035;7.749018
0;240;30.620998;5.920151;3.0514789;10.067053;11.582317
0;241;31.948074;6.884163;2.4050055;10.580051;12.078855
0;242;24.580349;5.3028398;1.93998;9.931575;7.4059563
0;243;24.884983;5.257516;1.3987331;9.4213085;8.807426
0;244;26.119215;5.4736814;2.096682;10.106686;8.442165
0;245;26.525654;5.65332;2.2739563;9.7209835;8.877396
0;246;27.952894;5.186372;2.1311946;9.4640465;11.17128
0;247;23.468132;4.3472905;1.7098641;9.155414;8.255566
0;248;33.657295;7.1526127;3.8226738;10.879632;11.80238
0;249;31.210424;6.490303;3.3052793;10.244324;11.170521
0;250;26.212627;5.1661654;2.6508477;9.526148;8.869467
0;251;22.202099;4.384093;2.0330186;8.881388;6.9036007
0;252;26.68724;5.3489594;3.0402937;9.543646;8.754342
0;253;25.922897;5.3374925;2.574339;9.151632;8.859436
0;254;26.799553;5.26468;2.1522956;9.436443;9.946134
0;255;30.076473;4.5387845;2.1214318;8.80748;14.608778
0;256;53.838478;7.3973036;4.035512;10.884179;31.52148
0;257;27.894493;5.336985;2.075438;9.726227;10.755843
0;258;27.42571;6.2951326;2.046939;9.860895;9.222744
0;259;21.452492;4.3212523;1.7183783;8.93252;6.480339
0;260;22.102722;4.3741207;1.6225739;8.254778;7.8512506
0;262;28.542328;5.741315;2.7785811;9.323286;10.699144
0;263;22.846619;4.876606;2.1021457;8.9105015;6.957365
0;264;23.985073;4.7746534;1.8171144;8.629457;8.763848
0;265;21.994701;4.4659824;1.4735606;8.520641;7.5345173
0;266;30.23708;6.7963214;2.8831549;9.683518;10.874085
0;267;22.809807;4.505825;1.879147;8.63213;7.7927065
0;268;33.292156;7.956156;2.9090219;10.395367;12.031612
0;269;26.468204;6.017191;2.2220469;9.469318;8.759646
0;270;22.272842;4.6319995;1.6868027;8.198579;7.7554603
0;271;34.276733;7.8382053;3.1238284;10.746792;12.567907
0;272;30.444256;6.78107;2.8314424;9.721651;11.110092
0;273;29.926702;6.949477;2.6688147;10.154255;10.154156
0;274;26.154041;5.3732834;3.2783837;8.57679;8.925585
0;275;28.048975;6.5808477;2.577662;9.3976;9.4928665
0;276;28.347883;6.6393557;2.2941809;9.750187;9.66416
0;277;33.00627;8.093718;3.0523162;10.592915;11.267322
0;278;20.314707;4.1109533;1.6902854;8.372388;6.141079
0;279;27.672493;5.817167;2.7418897;9.562425;9.551012
0;280;33.834316;8.35635;3.32046;11.039481;11.118025
0;281;22.295109;4.4559436;1.7935293;8.282361;7.763274
0;282;26.091238;5.858402;2.8442779;9.135239;8.253321
0;283;26.99711;5.791186;2.9222398;9.840088;8.443597
0;284;28.047821;6.399136;3.0836995;9.556309;9.008676
0;285;26.31408;6.740658;2.109488;9.122905;8.341028
0;286;23.447105;5.004488;1.9683678;8.5984955;7.875756
0;287;29.12823;6.743831;3.1030629;9.692262;9.589074
0;288;24.49929;4.9871006;2.337102;8.63674;8.538347
0;289;20.981026;4.0279427;1.5765293;8.143034;7.2335205
0;290;29.22435;6.538039;2.8717518;9.514527;10.300031
0;291;19.334572;3.5779567;1.6432333;7.895236;6.218146
0;293;27.227575;5.5394707;2.6213868;8.744447;10.322273
0;295;28.498703;6.191473;2.9893641;9.546456;9.77141
0;296;28.62905;6.7163897;3.0950124;9.143553;9.674094
0;297;31.62523;7.9358587;3.183134;9.968347;10.53789
0;298;20.93401;4.561228;1.7778687;7.856476;6.7384386
0;299;23.525866;5.0052247;2.493555;8.2887945;7.738291
0;300;31.997627;7.3953114;3.5825639;10.184416;10.835337
0;301;24.365807;5.1686463;2.3305726;8.133452;8.733136
0;302;19.748823;3.4899023;1.6216607;7.384733;7.252527
0;303;25.525494;5.921823;2.1900253;8.707994;8.705652
0;304;30.598396;7.324417;3.7422647;9.979035;9.552679
0;305;28.205326;6.5504346;2.8958917;8.968985;9.790015
0;306;26.50848;5.743532;2.4429655;8.675474;9.646509
0;308;19.805258;4.385932;1.4149932;7.9215894;6.0827436
0;310;23.056648;5.140401;2.2252307;8.23685;7.454166
0;311;25.72411;5.353566;2.2951312;8.303917;9.771494
0;312;26.64409;6.492696;2.3246357;9.017818;8.808941
0;313;25.321735;5.9080505;2.1803493;8.607746;8.62559
0;314;35.074837;7.9121976;3.002748;9.904279;14.255612
0;315;30.498508;7.065115;2.8825455;9.708977;10.841869
0;316;20.077202;4.4948444;1.4187164;7.748171;6.415472
0;317;31.843864;7.5246353;3.1761417;10.163763;10.979322
0;318;19.998236;4.1932273;1.5793014;7.654845;6.5708613
0;319;21.859638;4.6474094;1.68642;8.070784;7.4550257
0;320;23.298492;4.9009833;2.116065;8.139215;8.142229
0;321;21.80791;4.612534;2.206632;7.8695254;7.11922
0;322;26.47792;6.1953616;3.0993404;9.224849;7.9583707
0;323;21.889908;5.148329;2.099144;7.7603617;6.882075
0;324;26.929092;6.470984;2.3240418;9.018747;9.11532
0;326;27.886461;6.7036896;2.6699178;9.269854;9.242999
0;327;32.587852;7.7979975;3.9286842;9.915051;10.946117
0;328;20.144947;3.8614864;1.7471974;7.172915;7.363347
0;329;22.956635;4.9822197;2.207473;8.132373;7.6345687
0;330;27.078373;6.3347883;2.7551432;8.84474;9.1437025
0;331;23.857904;5.301931;2.8834958;8.237587;7.4348907
0;332;27.33908;6.2614126;3.1430743;9.315916;8.618676
0;333;30.410442;7.6257343;3.6540413;9.035459;10.095207
0;334;17.998764;3.6936126;1.1948541;7.166465;5.9438334
0;335;19.183775;3.7850742;1.5295256;7.426609;6.442566
0;336;32.02317;7.587858;2.8173013;9.505883;12.112126
0;337;24.823772;6.1748943;2.640066;8.557832;7.4509807
0;338;31.819738;7.4895563;3.1679502;9.133142;12.029089
0;341;26.968853;6.104752;2.2790034;8.631308;9.953792
0;342;24.804123;5.7789764;1.9475536;8.641165;8.436428
0;343;29.899536;6.871713;3.378045;9.329831;10.319946
0;344;30.209595;7.058958;2.6720629;9.063514;11.415058
0;345;28.87279;7.119194;2.677909;8.865122;10.210565
0;346;25.907816;5.8819227;2.115377;8.427307;9.483209
0;347;23.989407;5.494727;2.3371773;8.109184;8.048318
0;348;24.905087;5.8416185;2.287054;8.0372305;8.739183
0;349;18.595745;3.6195228;1.6145556;7.1645603;6.197106
0;350;20.053053;4.169907;1.8108628;7.0050545;7.067229
0;351;26.131496;5.704651;2.1960073;8.347833;9.883008
0;352;23.76079;5.102124;2.306617;7.6116734;8.7403755
0;353;25.985256;6.5978518;2.5000315;8.855438;8.031934
0;354;23.973509;5.6275363;2.3643093;8.262535;7.719128
0;355;22.225498;4.9742093;2.129938;7.2846107;7.836741
0;357;23.056807;5.4407544;2.3692443;7.665222;7.5815845
0;358;28.43512;6.23837;2.952412;8.533445;10.710893
0;359;28.527136;7.1325636;2.7967987;9.030186;9.567585
0;360;34.788307;8.269208;3.5368726;9.99682;12.985408
0;361;21.591875;4.6941314;1.749516;7.261648;7.8865805
0;362;24.096622;5.1968894;2.376511;8.369171;8.154051
0;363;24.290466;5.6682377;2.07661;8.311661;8.233959
0;364;33.12084;7.5184526;3.3034472;9.10331;13.195627
0;365;20.22696;4.485241;1.709678;7.566949;6.4650908
0;366;26.157932;5.962823;2.377303;8.676356;9.141451
0;367;33.65619;7.9361343;3.732156;9.713234;12.274661
0;368;20.986649;4.6199045;1.5094616;7.611601;7.2456813
0;369;24.811626;5.805498;2.1735406;8.248274;8.584313
0;371;26.874956;6.646091;2.436037;8.604979;9.187848
0;372;25.016336;5.7405767;2.482279;8.139078;8.654402
0;373;18.853537;3.944864;1.7265255;6.6723385;6.5098076
0;374;22.604008;5.565296;2.0955193;7.6608276;7.282365
0;375;36.73736;9.852682;3.7844014;10.2907715;12.8095045
0;376;21.393965;4.8037753;2.2583337;7.2768993;7.0549555
0;378;26.909737;6.364912;2.6608174;8.247509;9.6364975
0;379;23.174896;5.1248436;1.9843129;7.5692697;8.4964695
0;380;22.068256;4.958967;2.446801;7.490937;7.17155
0;381;27.29512;6.795665;3.462381;8.837746;8.199328
0;382;28.710073;6.7247577;3.570231;8.712773;9.7023115
0;383;24.26971;6.227788;2.0143259;8.117254;7.9103413
0;384;23.312712;5.2813635;2.5037303;7.717459;7.810158
0;385;18.335007;4.041565;1.2107999;6.5034027;6.579241
0;386;23.708197;5.1738596;2.8722796;7.901316;7.760741
0;387;24.234621;5.5997696;2.6854353;7.8741055;8.075311
0;388;20.608524;4.7456045;1.6746273;7.2314897;6.956803
0;389;18.676369;4.100574;1.847647;6.632394;6.0957546
0;390;26.801739;6.8654656;2.6823683;8.376516;8.87739
0;391;21.0518;4.687697;1.658065;7.2829385;7.4231005
0;393;25.608238;5.9212127;2.6077547;8.193352;8.88592
0;394;29.406855;7.002967;3.2762358;9.192227;9.935426
0;395;18.601904;3.9777038;2.0719562;6.78127;5.770974
0;396;32.127525;7.577325;4.4249954;9.369858;10.755345
0;397;19.710546;4.442014;1.8278588;7.0653744;6.3752995
0;398;20.271545;4.071449;1.8099649;7.0082645;7.381866
0;400;33.95643;8.476616;3.6123147;9.742245;12.125256
0;401;30.20361;7.3220177;3.189825;9.170525;10.521242
0;402;17.459597;3.4756727;1.3334628;6.704032;5.9464283
0;403;27.385925;6.78485;2.9578106;8.795104;8.848162
0;404;29.37521;6.503068;3.5963778;8.4663925;10.809372
0;405;22.045696;5.39307;1.9972274;7.437592;7.2178073
0;406;23.505215;5.7550874;2.001646;7.670328;8.078155
0;407;23.666187;4.4347754;1.9854022;7.1657834;10.080225
0;408;29.792297;6.6480494;3.7216637;8.600842;10.821743
0;409;26.57808;6.6031113;2.2277946;8.407524;9.339647
0;410;25.64951;6.026266;2.531073;8.0894375;9.002733
0;411;20.459723;4.427903;2.5837784;6.9563375;6.491703
0;412;28.338871;6.9162073;3.383331;8.472607;9.566727
0;413;24.165262;5.5806007;2.7124;7.613511;8.258751
0;415;21.53379;4.9570727;1.9674727;7.500556;7.1086893
0;416;23.418617;5.7334003;1.9870915;6.8888426;8.809282
0;417;22.0121;5.265435;1.7929964;7.633233;7.320437
0;418;32.311493;7.250197;2.5835733;8.646067;13.831655
0;420;28.443054;6.8860893;3.8621016;8.622199;9.072666
0;421;21.305994;5.2048187;1.5365403;7.22982;7.3348165
0;422;21.378206;4.844142;2.0224488;7.398218;7.1133966
0;423;22.612564;5.366871;2.3268301;7.6209774;7.297885
0;424;22.83553;5.709696;2.199568;7.5057616;7.420504
0;425;32.80513;8.564506;4.1623964;9.691816;10.386414
0;426;22.091593;5.2954955;2.2938557;7.1808167;7.321424
0;427;28.223293;7.7513247;3.1249847;8.536001;8.810982
0;428;22.96931;5.8067613;2.267021;7.651902;7.243628
0;429;21.381268;4.7338495;2.4181905;7.5241923;6.7050347
0;430;25.865696;6.1287518;3.0242171;7.9965982;8.716128
0;431;15.067234;3.088585;1.6081157;5.9127636;4.457769
0;432;26.72176;6.138053;2.4691262;8.312046;9.802534
0;434;25.927471;6.9358892;2.4749885;7.9523244;8.56427
0;435;16.857285;4.175469;1.3995435;6.06886;5.2134113
0;436;21.74078;5.5498486;1.7333388;7.2426825;7.2149105
0;437;25.33405;6.045947;2.838448;8.022728;8.426928
0;438;22.092222;5.6785784;2.1557212;7.3889995;6.868925
0;439;27.28496;6.4084253;2.5175729;8.467175;9.891787
0;440;40.33049;8.382257;3.4109747;9.045032;19.492228
0;441;21.601933;5.2008615;2.5910573;6.986491;6.8235216
0;442;22.286957;5.1707754;2.5180337;7.40695;7.191199
0;443;36.935917;9.805372;3.483213;10.384764;13.2625675
0;444;26.39096;6.4763746;2.5145383;8.131601;9.268448
0;445;15.244591;3.4704008;1.3331665;5.46815;4.9728723
0;446;22.544878;5.377014;2.2037463;7.299368;7.66475
0;447;30.432465;7.70051;3.3040662;8.915167;10.512722
0;448;24.278934;5.8773146;2.8907394;7.6689205;7.84196
0;449;20.809223;4.9523287;1.812577;6.805437;7.2388797
0;450;19.068588;4.5841007;2.0266798;6.565673;5.892134
0;451;24.903513;6.145505;3.2602797;7.8484135;7.649316
0;454;21.567034;5.101822;2.2352633;7.050863;7.1790867
0;455;20.261656;4.6280346;1.9272788;7.2070513;6.4992914
0;456;27.270866;6.323102;3.135635;7.875333;9.936798
0;457;21.94648;4.8533463;1.907409;6.8789177;8.306807
0;458;28.155828;7.2895703;3.148667;8.813599;8.903994
0;459;21.880566;4.9211597;2.0550292;6.905213;7.999162
0;460;26.22754;6.6947403;3.4524283;8.216551;7.86382
0;461;26.177078;6.654109;3.1657364;8.440703;7.9165306
0;462;19.426434;4.753765;1.6608613;6.723589;6.2882195
0;463;18.026855;4.6184688;1.618552;5.7226896;6.067146
0;464;35.103592;8.939938;3.4089375;9.769647;12.985069
0;465;16.83331;4.0501585;1.3321211;5.9327784;5.5182524
0;466;21.657642;5.186678;2.7041883;7.271975;6.4948025
0;467;26.121498;6.6759033;2.5155158;8.315693;8.614386
0;468;21.213562;5.473522;2.199523;7.1341867;6.4063296
0;469;22.439957;5.908819;2.3515415;7.0468597;7.132737
0;470;28.63237;7.5456114;3.1145952;8.382162;9.59
0;471;21.39558;5.059532;2.1573393;7.259573;6.919135
0;472;23.103474;5.653994;2.601118;7.298111;7.55025
0;473;28.772768;7.3165197;2.9297683;8.967257;9.559223
0;474;17.422297;4.228343;1.1837611;6.076049;5.934142
0;475;18.891773;4.712315;1.5861542;6.44791;6.1453953
0;476;21.439678;5.2921305;2.2533975;7.2684584;6.6256924
0;477;22.370005;5.4580593;1.6123669;7.1363316;8.163248
0;478;23.780651;5.5624866;2.2455323;7.4438696;8.528763
0;479;20.663885;4.8102684;2.485331;6.990869;6.3774157
0;481;18.154587;4.629906;1.6877503;6.391023;5.4459066
0;482;21.958075;5.5768003;2.201271;7.275112;6.904891
0;483;31.790915;7.6597233;3.8359866;9.273792;11.021413
0;484;23.198967;5.906019;2.3412812;7.5257187;7.425949
0;485;24.354885;6.364542;2.2654738;7.1555357;8.569333
0;486;24.452673;6.4506226;1.8485782;7.480194;8.673278
0;487;16.173609;3.7255485;1.2547492;5.8156104;5.377701
0;488;26.66465;6.626686;2.8515954;8.295353;8.891016
0;489;22.50542;5.699217;2.2440686;7.336104;7.2260313
0;490;28.427786;7.6071386;2.7419782;8.522151;9.556517
0;491;23.097155;5.871787;2.4400113;7.4347534;7.350602
0;492;16.383139;4.0212016;1.1897988;5.55082;5.62132
0;493;19.189732;4.673644;2.2543502;6.6044545;5.657283
