epoch;iteration;total_loss;bbox_xy_loss;bbox_wh_loss;objness_loss;class_loss
0;188;34.5272;6.4292336;2.9629602;11.2353325;13.89967
0;189;31.080057;4.92114;2.4335299;10.713722;13.011664
0;190;34.651344;7.25198;2.6512332;11.566267;13.181866
0;191;31.295895;5.573231;2.4328437;10.687831;12.601987
0;192;38.64238;8.210068;3.3301969;11.772012;15.330102
0;194;29.813244;5.2363453;1.9541929;10.131804;12.4909
0;195;33.551655;6.305111;1.9228733;10.413336;14.910333
0;196;34.96453;7.073068;2.5615728;11.199997;14.129892
0;197;28.26799;5.4629784;1.905637;10.486775;10.4126
0;198;36.77384;6.941698;3.3552597;10.979269;15.497617
0;199;37.30945;6.824648;2.5679398;10.814617;17.102245
0;201;24.439022;4.188715;1.8264257;9.830205;8.5936775
0;202;34.73015;6.9358606;3.882113;11.019896;12.892279
0;203;32.754948;6.5462947;3.098587;10.405672;12.704394
0;204;37.453163;7.109162;2.8593302;11.11773;16.366943
0;205;35.35676;6.858956;2.7143848;10.834061;14.949357
0;206;25.03537;4.0587416;1.9697914;9.60651;9.400329
0;207;31.94793;5.929359;2.3122034;10.533178;13.17319
0;208;28.684772;5.4658165;2.3653712;9.97818;10.875405
0;209;34.556828;6.992238;2.5481377;10.549051;14.4674015
0;210;30.242737;6.5022;2.4152312;10.17189;11.153415
0;211;34.475765;6.751652;2.7807357;10.630712;14.312666
0;212;34.435814;6.1766458;3.4248161;10.514015;14.320335
0;213;26.116339;5.4067063;2.2103863;9.814331;8.6849165
0;214;38.11333;8.109566;3.51508;10.819553;15.669132
0;215;33.03037;6.775265;2.8704734;10.264904;13.119726
0;216;29.485142;6.519122;2.1220648;9.974743;10.869212
0;217;35.628105;5.8570423;2.7584667;9.949757;17.06284
0;218;31.324347;6.107026;2.7458138;10.265768;12.205739
0;219;34.91702;6.5094914;2.4536996;9.648273;16.305555
0;220;31.679514;5.8116508;2.8682814;10.275765;12.723818
0;221;23.062279;4.531583;1.904245;8.725857;7.9005966
0;222;31.832733;6.7582397;2.8082952;9.733307;12.53289
0;223;29.130463;5.3160324;2.3429515;9.611887;11.859592
0;224;29.054447;5.4934473;2.4125352;9.607655;11.540812
0;225;32.263485;6.4458838;3.4007034;9.880974;12.535924
0;226;27.95658;6.3829937;2.2051244;9.798633;9.569827
0;227;29.295218;6.048186;2.2523417;9.47278;11.521909
0;229;24.082539;4.7026014;1.7346175;8.913069;8.732252
0;230;31.280464;6.0169516;3.0341206;9.927933;12.301459
0;231;27.387405;5.899915;2.4222267;9.245771;9.819492
0;232;24.449677;4.8581967;1.4265271;8.599805;9.565147
0;233;26.716072;5.2651424;2.2743535;9.031104;10.145472
0;234;29.845058;6.257518;3.6521075;9.547755;10.387678
0;235;23.831373;4.233041;2.0334053;8.442291;9.122636
0;237;27.274796;4.973404;2.340694;8.870002;11.090696
0;238;23.567146;4.8842754;1.7368202;8.591916;8.3541355
0;239;31.456917;6.6495485;2.8206322;9.682334;12.304403
0;240;32.01842;6.980093;2.3501716;9.533563;13.154596
0;241;25.00748;5.3953195;1.9316072;8.855242;8.825313
0;242;26.26972;4.7607;2.4217856;8.6467495;10.440484
0;243;32.95357;7.0814238;3.0366435;10.507378;12.328126
0;244;38.52142;8.824348;5.0998135;10.953175;13.644083
0;245;26.65658;5.0939116;1.8762372;8.130814;11.555617
0;246;25.660784;4.4311113;2.1539474;8.439574;10.63615
0;247;24.48884;5.242485;2.2402968;8.907272;8.098785
0;248;27.026258;5.8920717;2.3033912;8.776709;10.054088
0;249;25.74706;5.5024624;2.531973;9.000776;8.711848
0;250;33.12834;7.331338;3.5942497;9.736197;12.466557
0;251;22.728037;4.6848226;2.0153196;8.285147;7.742747
0;252;23.371677;5.220459;2.5272112;8.087537;7.536471
0;253;27.074268;6.1107664;2.151517;9.05307;9.758915
0;254;28.262932;6.050474;3.0665622;8.688011;10.457885
0;255;29.749552;7.184122;2.8500538;9.504863;10.210513
0;256;28.130262;5.8299704;3.7312834;8.452923;10.116087
0;257;28.428947;5.249505;2.5794222;9.123323;11.476697
0;259;24.468449;5.00366;2.3278542;8.147253;8.989683
0;260;23.581287;5.1130896;1.9902084;8.054139;8.42385
0;262;20.513628;3.626045;2.7567453;7.5107284;6.620109
0;263;27.731667;6.8733644;3.0784364;9.165139;8.614727
0;264;22.544243;5.4420075;2.081089;8.136551;6.884594
0;265;27.730293;6.0236845;2.893242;9.018514;9.794853
0;266;18.383774;3.668037;1.3186381;7.268256;6.128843
0;267;19.601954;3.81654;1.9645082;7.4078827;6.413023
0;268;24.647804;5.2779684;2.4467072;8.115112;8.808016
0;269;29.97526;7.1116457;3.13309;9.019781;10.710744
0;270;22.70324;4.851142;2.3189998;8.138772;7.3943243
0;271;32.67626;6.478467;3.4081607;8.972733;13.816902
0;272;31.651585;7.3874216;3.1139238;9.519838;11.6304
0;273;24.422495;4.7468348;2.0563881;8.165867;9.453405
0;274;24.302116;5.071329;2.2894528;8.070738;8.870599
0;275;19.542288;3.8005528;1.8432957;7.500557;6.3978825
0;276;28.325008;5.932537;2.4196522;8.603733;11.369087
0;277;27.793812;6.1000404;2.306278;8.122794;11.264699
0;278;32.90165;6.295622;2.4132621;8.186428;16.006336
0;279;24.94591;5.1732054;2.177518;8.08404;9.511147
0;280;27.978699;6.487321;2.6187825;9.081781;9.790814
0;281;29.648174;6.45261;2.8797207;9.082477;11.233366
0;282;32.97002;7.2731085;4.0339437;9.379391;12.283579
0;283;28.366268;6.501505;3.107213;8.73517;10.022379
0;284;28.2849;6.7452188;3.283163;8.723131;9.533388
0;285;26.973179;6.2121105;2.5405197;8.451748;9.768799
0;286;26.635376;4.9672527;2.4291997;7.94771;11.291216
0;287;24.73534;4.901122;2.290062;7.943321;9.600835
0;288;27.346718;6.000496;2.7471528;8.325607;10.273463
0;289;30.19445;7.022928;2.906529;9.075148;11.189844
0;290;25.928478;5.8136473;2.819304;8.507299;8.78823
0;291;22.186361;4.8200884;2.0159132;7.6775427;7.672817
0;292;28.264992;6.3649387;1.9698093;8.826904;11.103342
0;293;27.222713;5.8253684;2.267492;8.407241;10.722612
0;294;27.58487;6.6688027;2.43488;8.811064;9.670122
0;295;27.35647;5.2640676;2.6199799;7.897421;11.575002
0;296;32.44433;6.656582;2.6643052;8.600289;14.523155
0;298;27.264757;6.139207;2.5672421;8.388567;10.169742
0;299;27.050982;6.287716;3.0665147;7.8989887;9.797762
0;300;29.101662;7.00441;2.883163;8.727873;10.486216
0;301;29.939346;6.7814884;3.228094;9.125265;10.804498
0;302;27.109455;6.153159;2.2943463;8.403721;10.258226
0;303;23.701591;5.9018793;2.3085651;7.860988;7.6301603
0;304;20.88524;4.2643204;1.3770818;6.8765182;8.367321
0;305;24.664234;5.3381786;2.1558795;7.493928;9.6762495
0;307;25.937405;6.161057;2.689477;7.812437;9.274434
0;308;27.730167;6.1043673;2.8134074;8.569613;10.24278
0;309;25.19147;5.957877;2.353682;8.078936;8.800976
0;310;22.875647;5.1906385;2.005359;7.2915955;8.388054
0;311;20.485245;4.2803535;2.0198712;7.21356;6.9714603
0;312;28.412497;6.382984;3.588323;8.141226;10.299963
0;313;22.226198;5.0356503;2.4302497;7.630805;7.1294937
0;314;25.292648;5.5530853;2.9102201;8.217436;8.611908
0;315;24.564651;5.613057;2.6715999;7.4786506;8.801344
0;316;24.392868;5.339161;2.788013;7.777606;8.488089
0;317;28.984314;6.8996167;3.2809603;8.465208;10.338531
0;319;33.010113;7.891582;3.5856044;9.483208;12.049719
0;321;27.179947;6.4575205;2.3706422;8.329209;10.022576
0;322;27.536076;5.9527617;2.6322286;8.335262;10.615822
0;323;27.804796;6.002256;3.841536;8.41382;9.547185
0;324;22.418877;5.434241;2.0031853;7.3361425;7.645309
0;325;25.025593;5.3505507;2.1784708;7.842016;9.654555
0;326;24.115767;5.875265;2.1231854;7.567386;8.549931
0;327;20.852318;4.8528185;1.6630473;6.9203744;7.416077
0;328;21.064178;4.697565;1.3615408;7.038104;7.9669704
0;329;23.264847;5.7205153;2.433946;7.860048;7.2503376
0;330;23.508629;5.748311;2.005866;7.981368;7.7730827
0;331;23.778788;5.3776026;1.631185;7.755921;9.01408
0;332;22.073475;5.2332735;2.2566411;7.3701706;7.2133884
0;333;27.24882;6.518803;3.4895513;8.161293;9.079171
0;334;27.117508;6.728501;2.564331;8.243149;9.581529
0;335;22.568146;5.789782;2.015078;7.5865927;7.1766934
0;337;32.72815;7.233235;3.0048902;9.252632;13.237395
0;338;32.51096;8.09564;3.7609425;9.159062;11.495313
0;339;19.056713;4.467313;1.5142771;6.743806;6.3313174
0;340;25.144775;5.9415216;2.8688147;7.8638873;8.4705515
0;341;27.590252;7.316134;2.3591528;8.95999;8.954977
0;342;18.201324;3.6837726;2.0694375;6.5393257;5.9087896
0;343;31.564241;7.7181215;3.984513;9.202656;10.658951
0;344;20.967594;4.9689636;2.5265794;6.9799485;6.4921026
0;345;25.19832;6.0440893;2.4453688;7.9563417;8.752521
0;346;29.183937;7.1522045;2.7372189;8.628769;10.665745
0;347;27.23851;6.5308347;2.5273614;7.5076184;10.672697
0;348;24.225452;5.58293;2.496612;7.511876;8.634035
0;349;29.655819;7.275441;3.5238905;8.7242;10.132286
0;350;26.151577;6.1892653;2.655468;8.21807;9.088776
0;351;22.325222;5.6043806;2.3242016;6.99504;7.401599
0;352;26.941263;6.3324356;3.288044;7.9526567;9.368127
0;353;14.942352;3.2555745;1.1935093;5.6122875;4.880981
0;354;23.046375;5.4583054;2.3125172;6.8637977;8.411756
0;355;25.916567;6.20033;2.756514;8.113089;8.846634
0;356;20.926188;5.0699186;1.9964066;7.0326586;6.8272038
0;357;27.372368;6.669676;3.1178918;8.125627;9.459173
0;358;22.27569;5.182153;1.857955;6.805027;8.430555
0;359;27.390707;6.71578;3.0337234;8.28249;9.358715
0;361;30.422537;7.419373;3.461617;8.86686;10.674686
0;362;26.669123;6.835704;2.5970085;7.603203;9.633207
0;363;22.072752;5.3917985;2.5521977;6.8851576;7.243597
0;364;21.130985;5.1525145;1.9042226;6.9499636;7.1242867
0;365;17.55576;4.1901255;1.3141508;6.0122795;6.0392036
0;366;26.428537;6.778121;2.4443765;8.262074;8.943966
0;367;28.369732;6.9757853;2.7285573;8.353304;10.312084
0;369;21.999557;5.510915;2.3001683;6.96749;7.220983
0;370;24.63808;5.9590693;2.9065437;7.4813337;8.291133
0;371;22.01443;5.4875956;2.4886637;7.4085436;6.629627
0;372;22.567162;5.6207194;2.7306516;7.169549;7.046241
0;373;19.960217;5.036748;1.5664461;6.930191;6.4268293
0;374;25.603006;6.388199;2.22996;7.8047423;9.180105
0;375;20.310913;4.798909;2.0180035;6.727034;6.766967
0;376;20.954475;4.7830753;1.9733264;7.03849;7.159583
0;377;22.8345;5.614748;2.2419431;7.3879404;7.5898676
0;378;18.666517;4.2554994;1.5276031;6.3795214;6.5038934
0;379;29.357111;7.2178097;3.1555798;8.456726;10.526995
0;380;26.586432;6.4601793;2.671453;8.081398;9.373402
0;381;23.554573;5.726064;3.1747217;7.2369146;7.4168715
0;382;25.568684;6.0381937;2.9116273;7.6617165;8.957148
0;383;18.901428;4.6005783;1.6693652;6.238928;6.392558
0;384;22.29776;5.407392;2.1530826;7.0720005;7.6652846
0;385;20.957695;4.9962263;2.0698216;6.837926;7.0537195
0;386;26.512157;6.2244053;3.1718447;7.804845;9.311062
0;387;14.685492;3.1270914;1.5743716;5.2329054;4.751123
0;388;20.277782;4.795082;2.0702143;6.87821;6.534275
0;389;25.85132;6.8342457;2.9557822;7.519995;8.541297
0;390;20.018383;4.867254;2.2114878;6.671382;6.268259
0;391;26.167927;6.6246204;3.0498672;7.4088244;9.084614
0;392;27.140368;7.097374;2.8615005;8.052749;9.128744
0;393;24.185417;5.5633545;2.4795656;7.6910086;8.451489
0;394;20.685509;5.261541;1.6158874;6.569371;7.2387094
0;395;21.555986;5.2440023;1.8732686;6.5070987;7.931617
0;396;27.546373;6.4100747;2.7058148;7.8523045;10.578178
0;397;31.433115;8.774844;3.3738146;8.938479;10.345977
0;398;21.380043;5.1049623;2.5663633;6.6864643;7.022254
0;399;20.482353;4.4722753;2.0022235;6.2505875;7.757268
0;400;24.25247;5.075556;2.4932117;6.7346315;9.949071
0;401;15.684227;3.4408379;1.4041703;5.634466;5.204753
0;402;27.192764;6.8843365;2.8002763;8.022795;9.485356
0;403;24.521656;6.263672;2.7935162;7.5174613;7.9470053
0;404;22.50026;5.403014;2.0759807;6.9155226;8.105743
0;405;26.413628;6.0762386;3.290063;7.8934484;9.153878
0;406;25.340944;6.8472576;2.2704825;7.8823843;8.340819
0;408;22.45097;5.171825;2.7348094;7.0305166;7.513819
0;409;23.65849;5.661024;2.530468;7.1220007;8.3449955
0;410;26.155163;5.6462593;2.6934602;7.392223;10.423221
0;411;20.979996;5.054514;2.3710785;6.808101;6.7463017
0;412;18.632977;4.469039;2.0050673;6.112852;6.0460176
0;413;22.165;5.1401014;2.0092616;6.7672195;8.248419
0;416;22.489603;5.3200274;2.1203816;6.914898;8.134296
0;417;26.895992;7.1456046;2.7328682;8.00571;9.011809
0;418;24.378994;6.4702654;2.3988442;7.5873184;7.922565
0;419;28.710472;7.203019;2.9899516;8.375682;10.14182
0;420;24.690632;6.7620583;2.5605981;7.165704;8.202272
0;421;19.920189;4.8931046;2.108121;6.414839;6.5041246
0;422;20.711412;5.4884768;2.0845747;6.623278;6.5150833
0;423;20.596603;5.4061165;2.2351131;6.2926216;6.662753
0;424;23.236305;6.253499;2.0061202;7.120588;7.8560963
0;425;24.149942;6.0419674;2.7183013;7.579817;7.8098574
0;426;35.1283;7.3402553;3.4563348;8.936735;15.394977
0;427;20.743723;5.267748;2.0950165;6.5888824;6.792076
0;428;28.160503;7.648836;2.9165916;7.9981894;9.596884
0;429;24.319366;6.056569;2.5195334;7.3767705;8.366491
0;430;19.379337;5.3779793;1.839484;6.2222176;5.939656
0;431;17.951992;3.8746057;2.152497;5.838007;6.0868835
0;432;24.640827;4.4044166;1.6949784;6.4152203;12.126211
0;433;18.36469;4.2184525;1.7094562;5.9292083;6.507573
0;434;28.127037;7.5420895;2.916061;7.81248;9.856408
0;435;21.865242;4.7973957;2.1371346;6.3993936;8.53132
0;436;26.467487;6.964952;2.9454944;7.372813;9.184227
0;437;26.813517;6.266663;2.892264;7.1237965;10.53079
0;438;21.366615;5.2866945;1.8726397;6.7886496;7.4186316
0;440;43.67727;9.889046;4.4734306;10.308288;19.006504
0;441;21.342262;5.3662477;2.4002585;6.5572367;7.0185194
0;442;25.961288;6.492647;3.095422;7.893906;8.479314
0;443;27.559032;7.006627;3.356968;8.062322;9.133115
0;444;23.315758;5.7602196;2.1325576;7.040556;8.382424
0;445;18.022917;4.1116858;1.929377;5.9419365;6.039918
0;446;27.500877;6.826863;3.325746;7.500189;9.848079
0;447;26.754618;7.6950407;2.6512089;7.709262;8.699106
0;448;27.716568;7.088378;3.683377;7.9438944;9.000919
0;449;21.894863;5.0619817;2.0777493;6.5097237;8.245409
0;450;31.733295;8.072504;4.2043858;8.738202;10.718204
0;451;20.100895;5.2437897;1.991552;6.3985815;6.466974
0;452;25.063883;6.284505;2.5700595;7.7237873;8.485531
0;454;22.672318;6.411763;2.1768503;6.8163958;7.267309
0;455;25.695147;6.6012607;2.7229223;7.299386;9.071579
0;456;27.778961;6.772231;3.2145114;7.7410145;10.051206
0;457;18.490082;4.1831045;1.5015304;5.860934;6.9445143
0;458;28.035088;7.692598;2.8963675;8.376604;9.069517
0;459;16.45295;4.170654;1.5689278;5.537928;5.175439
0;460;17.69806;4.186983;1.9863621;5.6946106;5.830103
0;461;31.852657;7.8995934;3.936664;8.981381;11.035017
0;462;21.763391;4.8216295;2.6128519;6.6125097;7.7164
0;463;25.338776;6.507016;2.7710733;7.3128877;8.747798
0;464;26.573208;7.190683;2.4822793;8.08482;8.815424
0;465;20.185268;4.7820044;1.8419356;6.390231;7.171097
0;466;24.765718;6.8912935;2.2909;7.660722;7.922803
0;467;34.032845;8.93487;4.275194;9.338221;11.484556
0;468;24.538074;6.385156;2.1892185;7.500157;8.463543
0;469;25.226383;6.257974;3.4822335;7.4015555;8.0846195
0;470;15.17975;3.792271;1.3728815;4.929575;5.085023
0;471;25.680695;6.574897;2.9617157;7.35746;8.786621
0;472;22.167122;5.209966;2.5245924;7.0057807;7.4267817
0;473;17.317835;4.4157085;1.4323994;5.3978744;6.0718527
0;474;18.212093;4.3256207;1.7023208;5.788719;6.395431
0;475;29.80886;7.503763;3.5726292;8.650293;10.082172
0;476;32.243725;8.489792;4.60635;9.298212;9.849371
0;477;20.493416;5.3293047;2.2793188;6.13319;6.7516036
0;478;16.416836;4.011693;1.4436262;5.501021;5.460496
0;479;19.726425;5.262518;2.1114788;5.7468233;6.605605
0;480;17.449968;4.535962;1.4200599;5.6295958;5.864351
0;481;28.087229;7.459864;3.8406715;8.111219;8.675472
0;482;27.085102;7.459012;2.968883;7.8215575;8.83565
0;483;26.224842;6.8917046;2.980741;7.819777;8.532619
0;484;25.704777;6.63998;2.9386783;7.282773;8.843346
0;485;22.96409;6.0920515;2.3341455;6.898281;7.639612
0;486;24.99952;5.7796717;2.6716566;7.007312;9.540879
0;487;23.055836;5.973242;2.34729;7.105431;7.6298723
